Code,Name,Market,recommendationKey,sharesOutstanding,averageVolume10days,averageVolume,heldPercentInstitutions,shortRatio,sharesPercentSharesOut,marketCap,currentPrice,fiftyDayAverage,twoHundredDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,SandP52WeekChange,52WeekChange,ytdReturn,fiveYearAverageReturn,beta,totalRevenue,grossProfits,revenuePerShare,ebitdaMargins,debtToEquity,operatingCashflow,freeCashflow,totalCashPerShare,currentRatio,quickRatio,returnOnAssets,returnOnEquity,grossMargins,operatingMargins,profitMargins,totalCash,totalDebt,priceToBook,enterpriseValue,enterpriseToRevenue,enterpriseToEbitda,trailingEps,priceToSalesTrailing12Months,trailingPE,dividendYield,dividendRate,revenueGrowth,earningsGrowth,earningsQuarterlyGrowth,revenueQuarterlyGrowth,heldPercentInsiders,BPS,목표주가,추정EPS,추정PER,ROE,동종업계ROE,동종업계enterpriseToEbitda,동종업계dividendYield,동종업계trailingEps,동종업계trailingPE,5년평균dividendYield,EBITDAPS,동종업계_대비_PER,dividend,growth,value,business,finance,performance,volitality
001040,CJ,KOSPI,3.9,27058500.0,135079.0,136912.0,0.11788,19.51,0.0010272927176303,2207336366080.0,78400.0,70880.0,82933.5,115100.0,0.0,0.061902404,-13.258982,-16.77,-10.106,0.86,409249.0,21542.0,1240263.0,0.12408,172.02824017683943,40450.0,830420287488.0,148615.0377884953,1.048,0.498,1.52,3.94,0.26961002,0.04721,0.0031400002,40213.0,305068.0,0.56,30685651795968.0,0.738,5.62,6023,0.053080928,11.62,3.57,2500,18.677937594246607,-14.894671623296157,-94.30933852140078,7.231849089712656,0.47779998,191537,115571,8925,8.8,3.94,8.42,3.05,4.32,4652.33,5.53,2.5620000000000003,150350.0,6.089999999999999,C,C,C,C,H,B,E
000880,한화,KOSPI,4.0,73826304.0,338939.0,320941.0,0.16753,14.94,0.0003743923033177,2456723390464.0,29000.0,30479.0,28128.75,34000.0,0.0,0.061902404,-4.8154116,15.59,0.2339999999999996,1.15,622784.0,25161.0,922760.75,0.06431,911.4340862501676,18731.0,187325874176.0,124829.49166736018,0.942,0.596,1.08,24.47,0.097550005,0.043109998,0.02257,92157.0,1902965.0,0.48,36020607254528.0,0.547,6.93,14169,0.03731857,2.09,2.53,750,17.87092537110044,-1.7001884229437798,-72.88098614595833,-20.033180160370776,0.50947,70822,40375,15384,1.9,24.47,8.02,7.44,2.25,9097.35,11.99,2.202,39559.0,-9.9,D,C,D,C,H,B,D
004170,신세계,KOSPI,4.0,9436410.0,58814.0,64492.0,0.25473,25.73,0.0024028205641764,1991082508288.0,211000.0,188728.0,208517.0,248000.0,0.0,0.061902404,-14.412415,-12.27,-4.769999999999999,0.89,78128.0,6454.0,774055.1,0.15466,129.50830160913657,9031.0,481978482688.0,99402.20910282618,1.957,1.318,3.91,10.34,0.64501,0.083450004,0.05144,9380.0,80966.0,0.53,7628104663040.0,1.002,6.38,41282,0.26165253,4.68,1.94,3750,23.69070989804319,40.80740550269992,-14.777998674618951,-11.4973110670818,0.2858,418209,290000,34936,6.0,10.34,6.36,7.09,2.41,6625.56,10.13,3.14,124290.0,-5.450000000000001,C,C,D,B,G,B,E
012750,에스원,KOSPI,3.8,33810200.0,104897.0,123937.0,0.30879,2.2,3.170640812535862e-05,1869704069120.0,55300.0,53462.0,57319.0,66700.0,0.0,0.061902404,-12.618297,-6.58,-11.09,0.58,24680.0,2041.0,74247.54,0.15178001,36.29021667760998,2774.0,125460905984.0,7065.915019727774,2.212,1.447,7.46,10.18,0.239,0.083229996,0.06257,2389.0,5527.0,1.34,1264636526592.0,0.504,6.0,4467,0.74486727,12.4,4.51,2500,6.724324324324324,17.05426356589147,14.523809523809526,7.1295512277730735,0.3668,45045,75400,4331,12.8,10.18,5.75,10.61,0.93,7358.71,26.73,1.142,9877.0,-14.33,D,C,E,B,G,D,E
014680,한솔케미칼,KOSPI,4.0,10878300.0,76304.0,69504.0,0.60266995,4.62,0.000157561383672,1992904540160.0,183200.0,218552.0,209882.5,256000.0,0.0,0.061902404,-12.1860445,1.78,28.024,1.73,8855.0,1860.0,78657.42,0.25145,47.01466275659824,1736.0,22391003136.0,9109.879300993722,103.291,6.123,13.63,21.36,0.28615,0.19381,0.16534,991.0,4008.0,2.55,2278235045888.0,2.648,9.78,14099,2.3159964,13.39,1.11,2100,15.194484194093924,5.229993698802772,-34.16289592760181,-11.206120612061206,0.17677,70184,282857,10904,16.8,21.36,8.02,7.44,2.25,9097.35,11.99,6.141999999999999,20750.0,1.4000000000000004,A,C,C,A,E,D,C
138930,BNK금융지주,KOSPI,3.9,322088000.0,988980.0,809301.0,0.28285,12.15,0.0003481657186855,2145106132992.0,6660.0,6793.0,6788.8,7460.0,0.0,0.061902404,-2.1802306,3.54,1.4919999999999995,0.79,47817.0,11589.0,15719.528,0.0,1164.4258375414272,36092.0,272421928960.0,18301.520081468418,1.658,1.521,0.65,8.43,0.0,0.40050998,0.15515,58947.0,1261341.0,0.21,-2534172524544.0,-0.497,-2.689467725741632e+16,2404,0.42097503,2.8,9.29,625,35.74641174046266,2.888995444737473,-6.548241030999652,42.819295728005294,0.14299,30468,8450,2479,2.7,8.43,8.42,3.05,4.32,4652.33,5.53,4.046,30349.0,-2.7300000000000004,B,B,D,A,F,D,D
030000,제일기획,KOSPI,4.0,101279000.0,526415.0,564545.0,0.26297,3.93,0.0001427245529675,1945569591296.0,19210.0,18383.4,20502.0,24950.0,0.0,0.061902404,-15.077603,-16.92,-2.5160000000000005,0.54,42534.0,3114.0,41947.598,0.089700006,125.26608809562796,1842.0,272421928960.0,5342.667285419485,1.692,0.916,7.4,16.64,0.36655998,0.07211,0.04439,5411.0,15300.0,1.77,1469427744768.0,0.346,6.91,1913,0.45795357,10.01,6.01,1150,27.8948792735364,16.82577565632458,-8.4070796460177,-0.5282062117050497,0.28313,11967,26679,1812,10.6,16.64,5.75,10.61,0.93,7358.71,26.73,3.0,3346.0,-16.72,C,C,E,B,G,D,E
042670,HD현대인프라코어,KOSPI,3.8,199539008.0,3768778.0,4191632.0,0.19748,8.69,0.0006907020405754,2355822592000.0,10650.0,11503.8,8965.025,14690.0,0.0,0.061902404,87.84246399999999,37.13,14.312,1.29,47561.0,3325.0,24737.373,0.10854,189.7003058103976,177.0,81418616832.0,1495.446945391249,25.687,24.259,4.82,15.29,0.22004999,0.07769,0.054780003,2984.0,31016.0,0.97,3383570726912.0,0.692,4.71,1163,0.48181647,9.43,2.19,240,3.535276574438905,-59.56322648820007,96.86956521739133,10.606060606060606,0.37238997,8273,15940,1754,6.1,15.29,1.81,8.71,1.66,478.15,73.92,1.6333333333333335,2451.0,-64.49000000000001,D,C,F,B,F,D,B
088350,한화생명,KOSPI,3.8,751390016.0,1435209.0,1404379.0,0.056939997,10.41,0.0001414471815393,1807092940800.0,2405.0,2509.6,2515.225,3015.0,0.0,0.061902404,7.112074,-10.29,-7.05,0.96,208925.0,7147.0,40373.996,0.017819999,1911.6229164587285,6369.0,-87207264124928.0,3377.074416703455,0.605,0.403,0.5,8.13,0.2956,0.0076800003,0.02096,25375.0,1532204.0,0.31,-83721789112320.0,-2.593,-7.094588526069105e+18,855,0.055968083,2.91,0.0,0,24.022580740130124,-34.63816842779379,369.1295546558704,2.1927890181377143,0.45147,9020,3700,,,8.13,9.02,,3.71,4283.46,6.38,2.966,8867.0,-3.47,C,B,D,C,I,D,D
023530,롯데쇼핑,KOSPI,3.8,28270600.0,58841.0,89261.0,0.110190004,8.36,0.00014364746415,2171182120960.0,76800.0,72996.0,83499.0,103000.0,0.0,0.061902404,-29.514563,-20.22,-18.184,0.89,154760.0,3862.0,540024.2,0.10627,187.29780427907315,16278.0,59868758016.0,63698.68343791783,1.204,0.73,-0.98,-3.3,0.44357,0.027999999,-0.020739999,18008.0,206685.0,0.27,15799295148032.0,1.035,9.75,-11473,0.14221567,0.0,4.55,3300,-0.626701597575384,16.739926739926737,-16.35311143270622,-5.547894346027368,0.61241,338431,101900,4827,15.9,-3.3,6.36,7.09,2.41,6625.56,10.13,3.0040000000000004,56953.0,-10.13,C,C,D,C,H,D,E
047040,대우건설,KOSPI,3.9,410886016.0,2422229.0,2116201.0,0.13977,13.82,0.0003745491304332,1978536427520.0,4685.0,4276.5,4373.225,5760.0,0.0,0.061902404,-16.879565,8.97,-1.9459999999999995,1.18,104192.0,7600.0,28251.926,0.0,199.10057455834183,-4231.0,481978482688.0,3463.4909551168566,0.56,0.351,4.7,14.55,0.0,0.07281,0.0,14231.0,74157.0,0.46,3595284512768.0,0.31,2.17,1227,0.17044134,3.71,0.0,0,19.964997927508865,4.763868838935863,-43.37557603686636,15.941320293398531,0.50984,9040,5829,1249,3.8,14.55,6.96,5.83,2.79,2065.28,6.59,0.996,2104.0,-2.88,D,C,D,C,H,D,D
298050,효성첨단소재,KOSPI,4.0,4468020.0,44898.0,36340.0,0.16986,9.14,0.000277304040716,2021779046400.0,452500.0,462720.0,410615.0,510000.0,0.0,0.061902404,8.8547826,38.23,67.238,1.59,38414.0,3151.0,821958.3,0.12556,267.0335167583792,3504.0,37710856192.0,5349.125563448687,0.737,0.356,5.48,19.11,0.12989001,0.07645,0.02786,239.0,21352.0,2.11,3754839506944.0,1.022,6.37,28053,0.5505145,16.43,3.25,15000,6.770804380454723,-51.45454545454545,-43.50282485875706,-16.824479218578688,0.44693002,158341,591000,25507,17.7,19.11,8.02,7.44,2.25,9097.35,11.99,3.09,111743.0,4.44,C,C,C,B,H,B,A
204320,HL만도,KOSPI,4.0,46903000.0,355081.0,264803.0,0.29399002,13.83,0.0006501289896168,2057815982080.0,42500.0,49272.0,47157.0,57000.0,0.0,0.061902404,-24.514991,6.2,13.244,1.08,75162.0,2481.0,166739.06,0.075050004,157.10515899195144,-133.0,-30214766592.0,10491.86619192802,1.326,0.958,2.05,4.78,0.13176,0.03187,0.01377,4921.0,35721.0,0.88,3442282070016.0,0.44,5.92,2096,0.26297644,20.42,1.17,500,22.266323974363143,-33.762597984322504,30.93093093093093,18.30193150847257,0.31529,45998,65053,4725,9.0,4.78,6.82,7.88,2.74,7323.79,9.26,1.4475,12499.0,11.160000000000002,D,C,C,C,G,D,C
000120,CJ대한통운,KOSPI,3.9,19944900.0,157641.0,78728.0,0.15796,4.16,0.0002083239324338,1605564497920.0,80500.0,76516.0,83030.5,129000.0,0.0,0.061902404,-37.60956,-16.44,-13.272,0.84,121307.0,4118.0,619139.0,0.07814,140.27216617504897,6229.0,522573905920.0,29225.516297399336,1.56,0.177,2.11,5.09,0.10146,0.03501,0.01648,5829.0,56590.0,0.55,4859210760192.0,0.402,5.65,8190,0.13289359,9.56,0.64,500,6.937771626541604,24.32090966519268,53.65079365079365,-1.7220861043052154,0.48039,179031,113400,9344,8.6,5.09,31.78,2.74,3.14,11583.21,2.64,0.0,40499.0,6.92,E,C,C,C,H,D,E
000150,두산,KOSPI,4.0,13523000.0,658877.0,187241.0,0.16583,2.0,0.0003066627227686,1680244211712.0,105100.0,95544.0,92943.5,118900.0,0.0,0.061902404,34.761322,32.49,16.535999999999994,1.62,169958.0,11260.0,1061825.2,0.10578,155.54293149993202,5332.0,-224160350208.0,153383.12504621755,1.069,0.889,-2.22,-36.0,0.16759,0.069180004,-0.040120002,20742.0,160175.0,0.9,16326220316672.0,0.907,8.7,-32522,0.09332902,0.0,1.82,2000,32.24759755670544,-189.5807644882861,675.0,27.243749086123703,0.39721,132422,136000,16392,6.4,-36.0,8.42,3.05,4.32,4652.33,5.53,0.53,81455.0,-5.53,E,B,D,C,H,B,C
002380,KCC,KOSPI,4.0,7354170.0,30379.0,27762.0,0.14814,7.19,0.000274130187363,1562761101312.0,212500.0,206316.0,223876.5,319500.0,0.0,0.061902404,-31.758958,2.44,-0.2479999999999997,1.34,67748.0,4677.0,911387.4,0.12457,136.32072922483832,3846.0,-45221867520.0,105613.5498635468,0.971,0.564,0.22,0.67,0.21094,0.0588,0.00528,7767.0,75673.0,0.34,5894137446400.0,0.879,6.74,4564,0.23317282,45.9,3.82,8000,15.317707535447411,-153.94736842105263,-63.06256860592755,-9.544962697192323,0.36925998,695902,280000,14775,14.4,0.67,8.02,7.44,2.25,9097.35,11.99,4.248,101423.0,33.91,B,C,B,C,H,B,D
336260,두산퓨얼셀,KOSPI,3.8,65482700.0,407173.0,305496.0,0.25428,2.13,8.617543259517399e-05,1732017389568.0,26450.0,28363.0,31605.75,41250.0,0.0,0.061902404,-35.687733,-11.58,115.43500000000002,1.63,3121.0,72.0,5045.205,0.08783,96.32957369527814,-2577.0,-338194530304.0,487.151568276812,1.54,0.632,0.45,0.74,0.18466999,0.044749998,0.02782,319.0,5039.0,4.59,1993126051840.0,6.413,118.06,47,5.5728674,552.13,0.0,0,-18.169900367068696,-55.172413793103445,-165.51724137931035,-2.5390625,0.38126,7988,40800,122,216.5,0.74,12.95,5.49,1.74,27936.99,9.59,2.436666666666667,239.0,542.54,C,C,A,B,H,D,A
017800,현대엘리베이,KOSPI,관련 데이터가 없습니다.,36737400.0,184251.0,269534.0,0.19782,8.1,0.0003072345892741,1691757314048.0,46050.0,41642.0,33324.75,44700.0,0.0,0.061902404,46.296299000000005,53.53,-4.601999999999999,1.1,21293.0,430.0,54677.9,0.044850003,158.35618786424408,-135.0,-400451960832.0,4992.187797721123,2.157,0.435,2.61,6.89,0.15131,0.02568,0.13727,1834.0,18477.0,0.97,2000672391168.0,0.908,16.73,1924,0.76754683,22.58,1.15,500,7.900070943549204,-30.365093499554764,10714.285714285714,15.697796432318992,0.43546,28992,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,6.89,1.81,8.71,1.66,478.15,73.92,0.0,2069.0,-51.34,E,C+,F,B,H,D,B
026960,동서,KOSPI,관련 데이터가 없습니다.,98672496.0,62791.0,70892.0,0.03081,4.24,1.7887456703233696e-05,1868299239424.0,18400.0,19066.8,19957.45,25950.0,0.0,0.061902404,-28.54902,-9.8,7.798,0.92,5565.0,392.0,5495.024,0.0832,5.324792960662526,862.0,10864657408.0,210.79835661601183,13.563,11.526,10.57,11.33,0.15314999,0.07396,0.31682,208.0,823.0,1.3,1127355777024.0,2.079,45.89,1701,3.446058,10.71,4.01,730,3.96039603960396,47.3501303214596,10.80332409972299,-10.419681620839365,0.68628,15510,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,11.33,6.36,7.09,2.41,6625.56,10.13,3.172,444.0,0.5800000000000001,C,C,C,A,F,D,C
010060,OCI홀딩스,KOSPI,4.0,16112600.0,112084.0,196650.0,0.2093,3.18,0.0001401387733823,1717603139584.0,106600.0,106264.0,132953.48,196896.39,0.0,0.061902404,-42.811775,66.96,12.707999999999998,1.08,46713.0,9767.0,295655.56,0.25162,68.15824899037743,5667.0,1578779541504.0,77330.7846033539,112.632,4.969,14.1,25.21,0.28357,0.21972,0.19840999,12460.0,27341.0,0.39,1584334766080.0,0.328,2.29,36941,0.35537818,2.9,2.33,2500,43.99815043156597,34.61125594234013,58.867362146050674,-28.476294602922174,0.15706,166136,168667,44901,2.4,25.21,8.02,7.44,2.25,9097.35,11.99,6.6,47235.0,-9.09,A,C,D,A,E,D,C
001440,대한전선,KOSPI,관련 데이터가 없습니다.,123763000.0,1300122.0,911027.0,0.03314,10.43,0.0003932758578896,1622532947968.0,13110.0,13994.2,15227.35,20450.0,0.0,0.061902404,-30.108106,-13.51,17.552,1.28,24505.0,482.0,20593.65,0.03188,83.66583541147132,-466.0,-58026057728.0,1754.967154965539,1.026,0.666,1.44,3.32,0.05886,0.02108,0.00791,2172.0,7381.0,2.14,16344682594304.0,6.372,24.59,180,0.63255596,71.83,0.0,0,22.66606597587225,-24.567474048442904,-266.25,18.170426065162907,0.40120998,7000,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,3.32,12.95,5.49,1.74,27936.99,9.59,1.5779999999999998,655.0,62.24,D,C,B,C,H,D,C
004000,롯데정밀화학,KOSPI,3.9,25470000.0,80062.0,77297.0,0.26331,1.54,4.436592069100903e-05,1553669947392.0,61000.0,65260.0,60267.5,74300.0,0.0,0.061902404,-12.4641836,7.76,10.296,0.92,24638.0,4043.0,91733.02,0.19836001,18.115247144974283,6379.0,-55195213824.0,22693.364742834707,2.07,1.15,5.38,6.51,0.19739,0.14382,0.12923001,5780.0,4156.0,0.64,1076353957888.0,0.461,2.77,5738,0.66498774,10.65,5.73,3500,38.3924057743077,-75.02988898377455,526.0135135135135,-19.51556032500384,0.43543,90075,86000,12697,4.8,6.51,8.02,7.44,2.25,9097.35,11.99,0.0,20463.0,-1.34,E,B,C,B,G,D,C
005420,코스모화학,KOSPI,관련 데이터가 없습니다.,34964400.0,890364.0,1500803.0,0.107980005,5.75,0.0007487615975106,1643326865408.0,47000.0,53939.0,41464.0,94600.0,0.0,0.061902404,115.991,133.33,52.92,1.38,7182.0,414.0,23199.262,0.070879996,102.63355906696763,-15.0,-28828762112.0,1103.9800482776768,0.75,0.486,4.23,6.13,0.08964,0.03892,0.00097000005,386.0,4092.0,3.36,2133369159680.0,2.659,16.35,334,2.0479186,143.56,0.0,0,40.10924697619976,34.04255319148936,-128.44827586206898,56.237491661107406,0.32656,6118,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,6.13,8.02,7.44,2.25,9097.35,11.99,2.458,2006.0,131.57,C,A-,C,C,H,D,B
175330,JB금융지주,KOSPI,3.6,194344000.0,395298.0,349693.0,0.28635,13.79,0.0002582791339068,1683019005952.0,8660.0,8552.4,8620.65,11160.0,0.0,0.061902404,16.37584,9.89,10.296,0.63,25262.0,8258.0,10620.756,0.0,1156.1032962418644,-11534.0,-55195213824.0,9569.114559749722,3.067,1.778,1.06,13.76,0.0,0.45013002,0.28951,18597.0,550652.0,0.34,2998070673408.0,1.452,2.4992795734260044e+16,2996,0.8153842,2.89,9.63,835,22.64804249458981,17.681766273315567,-2.3920653442240374,39.67189728958631,0.4566,23551,10392,3013,2.9,13.76,8.42,3.05,4.32,4652.33,5.53,3.974,23313.0,-2.64,B,B,D,A,F,D,C
011210,현대위아,KOSPI,3.8,26645800.0,194839.0,216264.0,0.18917999,10.34,0.0005974299889663,1620545634304.0,58800.0,63000.0,58485.5,78900.0,0.0,0.061902404,-15.857142,19.11,15.080000000000002,1.22,82076.0,2121.0,315820.4,0.0625,102.1185419289177,4240.0,322455863296.0,25309.80492235174,0.966,0.208,0.57,1.99,0.0692,0.0252,0.0068900003,6744.0,38128.0,0.39,2424327372800.0,0.289,4.48,2463,0.19301845,23.91,1.19,700,9.03197523812054,-22.459893048128343,0.0,9.86993916509335,0.40739,124563,80182,4876,12.1,1.99,6.82,7.88,2.74,7323.79,9.26,1.916,19613.0,14.65,D,C,C,C,H,D,C
079550,LIG넥스원,KOSPI,4.1,21794400.0,138561.0,138338.0,0.23696,15.98,0.0003782164225672,1630221107200.0,74800.0,80950.0,81852.5,114000.0,0.0,0.061902404,-14.317423000000002,-16.27,25.018000000000004,0.83,22208.0,1791.0,107385.39,0.108710006,222.14499572284004,4565.0,423927644160.0,11603.89824909151,1.664,1.146,4.4,14.48,0.15068,0.08409,0.06021,2529.0,20775.0,2.16,2001431298048.0,0.855,9.11,5641,0.6965578,13.69,1.94,1500,21.87465700801229,16.936251189343484,43.16546762589928,27.99625468164794,0.4325,42909,122000,6950,10.8,14.48,1.81,8.71,1.66,478.15,73.92,2.514,10581.0,-60.23,C,B,F,B,G,D,C
005850,에스엘,KOSPI,3.9,46055500.0,237402.0,350280.0,0.13515,4.21,0.0001110399409408,1575098122240.0,34200.0,36770.0,30473.25,42400.0,0.0,0.061902404,10.771704,50.11,23.794000000000004,1.08,41745.0,1979.0,98589.17,0.08915,71.84056271981243,1719.0,284714172416.0,5764.783793466579,1.845,1.469,6.03,9.87,0.115839995,0.05748,0.045,2655.0,12256.0,0.65,1347277815808.0,0.297,3.64,3360,0.3468944,10.25,1.74,600,39.09899703442071,72.45322245322245,132.5925925925926,43.32386363636363,0.71726,35492,50125,5590,6.1,9.87,6.82,7.88,2.74,7323.79,9.26,1.332,7163.0,0.9900000000000002,D,B,C,B,G,D,C
000080,하이트진로,KOSPI,3.9,68649400.0,184845.0,271310.0,0.110640004,6.12,0.0001267017628704,1403880210432.0,20450.0,21301.2,23762.55,32700.0,0.0,0.061902404,-35.962147,-20.55,8.675999999999998,0.8,24976.0,1906.0,36202.926,0.12904,187.114556416882,-740.0,-263804108800.0,4103.459025133505,0.965,0.504,2.49,7.72,0.43248,0.06797,0.02855,2817.0,21724.0,1.47,2010174193664.0,0.799,7.13,1250,0.55768085,16.24,4.68,950,13.377820146170958,20.891364902506965,-109.09090909090908,-0.9570855202222908,0.54026,16906,27500,947,21.6,7.72,7.65,7.19,1.63,7726.94,12.42,0.0,4859.0,3.82,E,C,C,B,H,D,C
001120,LX인터내셔널,KOSPI,4.0,35967900.0,799690.0,701059.0,0.22669001,7.34,0.0009728952760656,1276860432384.0,35500.0,34885.0,34421.0,49650.0,0.0,0.061902404,6.029415,6.19,20.762,0.95,187595.0,9655.0,443778.5,0.0,154.20714638564138,12229.0,-263804108800.0,43113.442819847696,0.636,0.447,10.77,25.53,0.0,0.04403,0.0,15507.0,46825.0,0.57,2426676445184.0,0.152,2.24,14325,0.07999486,2.52,8.32,3000,12.423216372516706,44.23468443457338,-29.89690721649485,-24.769728147048657,0.24712,62867,48750,8624,4.1,25.53,6.36,7.09,2.41,6625.56,10.13,3.1900000000000004,30907.0,-7.610000000000001,C,C,D,C,H,D,C
001740,SK네트웍스,KOSPI,4.0,208351008.0,1592283.0,1463271.0,0.14981,13.04,0.0017639319508355,1375006490624.0,6300.0,5384.5,4527.575,6480.0,0.0,0.061902404,47.9452,67.44,8.778,0.88,96664.0,1542.0,44003.832,0.10469,287.6117027787979,-3174.0,248548753408.0,1708.1750811591946,1.566,0.902,0.96,3.88,0.12544,0.01706,0.00649,3559.0,70485.0,0.4,5854185652224.0,0.609,5.13,395,0.14300023,16.41,1.85,120,-12.267995389404708,-12.270531400966185,-81.69491525423729,-2.0394289598912305,0.46323,10311,7620,225,28.0,3.88,6.36,7.09,2.41,6625.56,10.13,4.556,4055.0,6.279999999999999,B,C,C,C,G,D,B
006280,녹십자,KOSPI,4.0,11413200.0,50419.0,41706.0,0.12763,0.93,8.008271124662671e-05,1398116974592.0,122500.0,114666.0,124696.5,174000.0,0.0,0.061902404,-29.854226,-7.1,21.968,1.24,17113.0,813.0,309593.7,0.05641,61.20898761649431,1192.0,-61469638656.0,9234.920968702903,1.636,0.821,2.78,5.03,0.32489,0.01538,0.02227,1054.0,9589.0,1.11,2108534685696.0,1.283,15.11,5735,0.8505126,20.98,1.45,1750,11.282351411106776,-49.34306569343065,-222.77777777777777,-16.166946509954425,0.5146,116367,152778,2474,49.5,5.03,8.16,28.47,0.26,6242.01,48.89,0.826,12524.0,-27.91,E,C,E,C,H,D,C
007310,오뚜기,KOSPI,4.0,3736500.0,6444.0,6102.0,0.16159001,8.54,8.269771176234444e-05,1401187467264.0,375000.0,398050.0,439992.5,498500.0,0.0,0.061902404,-21.321964,-22.48,-11.678,0.39,31833.0,1857.0,964205.6,0.10520001,83.29653401797175,933.0,-217949634560.0,64498.8625719256,1.347,0.775,9.02,16.53,0.15606,0.05822,0.07885,2410.0,16222.0,0.89,1864443494400.0,0.565,7.77,80501,0.42490476,4.58,2.44,9000,16.221248630887185,114.23076923076924,-32.25225225225225,15.40948275862069,0.49985,528433,580000,36142,10.4,16.53,7.65,7.19,1.63,7726.94,12.42,1.484,87199.0,-7.84,D,C,D,B,H,B,E
298020,효성티앤씨,KOSPI,4.0,4315690.0,28801.0,27215.0,0.17997,3.02,0.0001561743313351,1508536483840.0,339000.0,369380.0,383635.0,473000.0,0.0,0.061902404,-0.4398822999999999,-3.0,26.236,1.34,88827.0,1236.0,1947066.9,0.02876,185.04783899703068,2934.0,-165146263552.0,23889.57501581439,0.972,0.518,0.43,0.88,0.03754,0.00033,-0.00299,1031.0,28044.0,1.24,3316637499392.0,0.395,9.13,2686,0.17952408,126.4,2.95,10000,3.335272219637041,-98.09504911201508,-64.42125237191651,-20.492993848257008,0.44671002,283313,506000,37480,9.0,0.88,8.02,7.44,2.25,9097.35,11.99,3.332,83355.0,114.41,C,C,C,C,H,B,C
069960,현대백화점,KOSPI,4.0,21855200.0,159673.0,100742.0,0.21972999,2.87,0.0003050075039349,1424959078400.0,65200.0,52604.0,55683.5,67600.0,0.0,0.061902404,-16.047549,-4.24,-8.532,0.81,50141.0,3209.0,236890.94,0.13463001,89.55270762658625,4894.0,-98372493312.0,8922.361726271094,0.821,0.602,1.77,3.2,0.64296997,0.059860002,0.026689999,1950.0,57020.0,0.29,4936123285504.0,0.953,7.49,6593,0.27522308,8.57,2.3,1300,40.3566229985444,-20.308483290488432,-7.824933687002653,17.476455479452056,0.24389,209760,78750,8345,7.8,3.2,6.36,7.09,2.41,6625.56,10.13,1.4520000000000002,29137.0,-1.5600000000000005,D,C,C,B,H,D,E
120110,코오롱인더,KOSPI,4.0,27512100.0,376949.0,409092.0,0.17381,4.76,0.001090865473737,1556804534272.0,53900.0,49595.0,45496.25,58700.0,0.0,0.061902404,-1.8214941,30.98,6.214,1.48,53675.0,2425.0,175659.25,0.08355,119.65899528008488,304.0,-230802702336.0,7414.919253710186,0.889,0.386,3.26,7.13,0.26853,0.03891,0.022550002,2040.0,32704.0,0.48,4016193142784.0,0.755,7.05,5934,0.29268962,9.08,2.41,1300,15.13052058085412,-7.163886162904809,-67.80045351473923,-3.561901773105288,0.34832,94856,71600,4258,12.7,7.13,8.02,7.44,2.25,9097.35,11.99,2.162,15768.0,-2.91,D,C,D,C,H,D,D
137310,에스디바이오센서,KOSPI,3.0,102322000.0,5020837.0,1380008.0,0.056929998,12.92,0.0033548112820312,1339395014656.0,13090.0,13328.6,23240.35,39550.0,0.0,0.061902404,-66.891193,-57.61,-51.835,1.1,29320.0,11466.0,16989.713,0.26906002,10.692955069906338,8902.0,281767280640.0,18303.981548445103,2.482,1.734,28.87,35.3,0.40161,0.23361999,0.12412,18729.0,3151.0,1.03,1230500003840.0,0.713,2.65,8997,0.7760298,1.42,7.75,990,0.068259385665529,-16.478264865361638,-146.83091177089912,-86.86257562662057,0.63565,28794,23000,-2619,-5.0,35.3,26.44,3.56,2.22,55236.31,4.44,2.77,11481.0,-3.0200000000000005,C,C,D,A,F,D,E
192820,코스맥스,KOSPI,4.0,11345700.0,110298.0,104699.0,0.32887,6.25,0.0005092678283402,1404597698560.0,123800.0,93718.0,78108.75,109000.0,0.0,0.061902404,55.22388,40.35,0.1460000000000008,1.24,16001.0,531.0,141511.11,0.06911,214.3628995947772,1025.0,42162089984.0,14930.766722194312,2.427,1.935,-1.17,3.65,0.12486,0.03211,0.00764,1694.0,9522.0,1.45,1418599858176.0,0.884,10.07,1838,0.8748475,56.58,0.0,0,0.5403707194470625,-147.8134110787172,-93.1372549019608,1.3571249057552148,0.28685,51220,126643,6745,18.4,3.65,8.02,7.44,2.25,9097.35,11.99,4.238,9860.0,44.59,B,C,B,C,F,D,B
